id,fold,partition,min_train_dist
bpRNA_RFAM_9283,0,TR0,
bpRNA_RFAM_24034,0,TR0,
bpRNA_RFAM_42722,0,TR0,
bpRNA_RFAM_21342,0,TR0,
bpRNA_RFAM_35713,0,TR0,
bpRNA_RFAM_18421,0,TR0,
bpRNA_CRW_16084,0,TR0,
bpRNA_RFAM_26974,0,TR0,
bpRNA_SPR_391,0,TR0,
bpRNA_RFAM_18315,0,TR0,
bpRNA_RFAM_26844,0,TR0,
bpRNA_RFAM_13953,0,TR0,
bpRNA_CRW_20037,0,TR0,
bpRNA_RFAM_41116,0,TR0,
bpRNA_RFAM_36450,0,TR0,
bpRNA_RFAM_42065,0,TR0,
bpRNA_RFAM_42159,0,TR0,
bpRNA_RFAM_38458,0,TR0,
bpRNA_RFAM_31546,0,TR0,
bpRNA_RFAM_12479,0,TR0,
bpRNA_RFAM_1711,0,TR0,
bpRNA_RFAM_2332,0,TR0,
bpRNA_RFAM_35255,0,TR0,
bpRNA_RFAM_11271,0,TR0,
bpRNA_RFAM_19866,0,TR0,
bpRNA_RFAM_37885,0,TR0,
bpRNA_RFAM_12033,0,TR0,
bpRNA_RFAM_34204,0,TR0,
bpRNA_RFAM_27673,0,TR0,
bpRNA_RFAM_9639,0,TR0,
bpRNA_RFAM_36382,0,TR0,
bpRNA_RFAM_31756,0,TR0,
bpRNA_RFAM_28729,0,TR0,
bpRNA_RFAM_31178,0,TR0,
bpRNA_RFAM_35823,0,TR0,
bpRNA_RFAM_33762,0,TR0,
bpRNA_RFAM_5691,0,TR0,
bpRNA_RFAM_15618,0,TR0,
bpRNA_RFAM_20586,0,TR0,
bpRNA_RFAM_20182,0,TR0,
bpRNA_RFAM_35402,0,TR0,
bpRNA_CRW_52266,0,TR0,
bpRNA_RFAM_38685,0,TR0,
bpRNA_RFAM_5866,0,TR0,
bpRNA_RFAM_20597,0,TR0,
bpRNA_RFAM_15601,0,TR0,
bpRNA_RFAM_12659,0,TR0,
bpRNA_RFAM_16614,0,TR0,
bpRNA_RFAM_7250,0,TR0,
bpRNA_tmRNA_56,0,TR0,
bpRNA_RFAM_41911,0,TR0,
bpRNA_RFAM_2242,0,TR0,
bpRNA_RFAM_11137,0,TR0,
bpRNA_RFAM_9364,0,TR0,
bpRNA_CRW_33082,0,TR0,
bpRNA_CRW_31070,0,TR0,
bpRNA_RFAM_21474,0,TR0,
bpRNA_RFAM_32118,0,TR0,
bpRNA_RFAM_33391,0,TR0,
bpRNA_RFAM_41740,0,TR0,
bpRNA_RFAM_28399,0,TR0,
bpRNA_RFAM_18148,0,TR0,
bpRNA_CRW_53593,0,TR0,
bpRNA_RFAM_42286,0,TR0,
bpRNA_RFAM_906,0,TR0,
bpRNA_RFAM_8795,0,TR0,
bpRNA_RFAM_37345,0,TR0,
bpRNA_RFAM_5296,0,TR0,
bpRNA_RFAM_16033,0,TR0,
bpRNA_RFAM_37724,0,TR0,
bpRNA_RFAM_22896,0,TR0,
bpRNA_RFAM_13660,0,TR0,
bpRNA_RFAM_18268,0,TR0,
bpRNA_RFAM_20527,0,TR0,
bpRNA_RFAM_19513,0,TR0,
bpRNA_CRW_52684,0,TR0,
bpRNA_RFAM_24968,0,TR0,
bpRNA_RFAM_34699,0,TR0,
bpRNA_RFAM_14361,0,TR0,
bpRNA_RFAM_13620,0,TR0,
bpRNA_RFAM_21755,0,TR0,
bpRNA_RFAM_15068,0,TR0,
bpRNA_RFAM_40083,0,TR0,
bpRNA_RFAM_27565,0,TR0,
bpRNA_RFAM_41602,0,TR0,
bpRNA_CRW_19000,0,TR0,
bpRNA_CRW_54738,0,TR0,
bpRNA_CRW_54588,0,TR0,
bpRNA_RFAM_14037,0,TR0,
bpRNA_RFAM_26017,0,TR0,
bpRNA_RFAM_2717,0,TR0,
bpRNA_RFAM_20721,0,TR0,
bpRNA_RFAM_2592,0,TR0,
bpRNA_RFAM_42736,0,TR0,
bpRNA_RFAM_23166,0,TR0,
bpRNA_RFAM_41525,0,TR0,
bpRNA_RFAM_42649,0,TR0,
bpRNA_SRP_534,0,TR0,
bpRNA_RFAM_33669,0,TR0,
bpRNA_RFAM_39075,0,TR0,
bpRNA_RFAM_31332,0,TR0,
bpRNA_RFAM_34834,0,TR0,
bpRNA_RFAM_16924,0,TR0,
bpRNA_RFAM_39076,0,TR0,
bpRNA_RFAM_3150,0,TR0,
bpRNA_RFAM_38482,0,TR0,
bpRNA_RFAM_7823,0,TR0,
bpRNA_RFAM_3839,0,TR0,
bpRNA_RFAM_37790,0,TR0,
bpRNA_RFAM_28755,0,TR0,
bpRNA_RFAM_16848,0,TR0,
bpRNA_SRP_903,0,TR0,
bpRNA_RFAM_37815,0,TR0,
bpRNA_RFAM_20920,0,TR0,
bpRNA_RFAM_13525,0,TR0,
bpRNA_RFAM_21067,0,TR0,
bpRNA_RFAM_6273,0,TR0,
bpRNA_RFAM_24570,0,TR0,
bpRNA_RFAM_41332,0,TR0,
bpRNA_RFAM_42287,0,TR0,
bpRNA_RFAM_13667,0,TR0,
bpRNA_RFAM_3495,0,TR0,
bpRNA_RFAM_21684,0,TR0,
bpRNA_RFAM_42229,0,TR0,
bpRNA_RFAM_33111,0,TR0,
bpRNA_RFAM_41624,0,TR0,
bpRNA_CRW_41553,0,TR0,
bpRNA_RFAM_41025,0,TR0,
bpRNA_RFAM_2990,0,TR0,
bpRNA_RFAM_18706,0,TR0,
bpRNA_RFAM_32031,0,TR0,
bpRNA_SPR_609,0,TR0,
bpRNA_RFAM_12956,0,TR0,
bpRNA_RFAM_1297,0,TR0,
bpRNA_RFAM_5371,0,TR0,
bpRNA_RFAM_10117,0,TR0,
bpRNA_RFAM_15598,0,TR0,
bpRNA_RFAM_25077,0,TR0,
bpRNA_RFAM_5500,0,TR0,
bpRNA_RFAM_1740,0,TR0,
bpRNA_RFAM_33263,0,TR0,
bpRNA_RFAM_6915,0,TR0,
bpRNA_RFAM_24273,0,TR0,
bpRNA_RFAM_39750,0,TR0,
bpRNA_RFAM_25651,0,TR0,
bpRNA_RFAM_5963,0,TR0,
bpRNA_RFAM_26889,0,TR0,
bpRNA_CRW_41856,0,TR0,
bpRNA_RFAM_35764,0,TR0,
bpRNA_RFAM_16012,0,TR0,
bpRNA_RFAM_19627,0,TR0,
bpRNA_RFAM_5659,0,TR0,
bpRNA_RFAM_9632,0,TR0,
bpRNA_CRW_29380,0,TR0,
bpRNA_RFAM_1074,0,TR0,
bpRNA_RFAM_32777,0,TR0,
bpRNA_RFAM_19197,0,TR0,
bpRNA_RFAM_18318,0,TR0,
bpRNA_RFAM_20274,0,TR0,
bpRNA_RNP_312,0,TR0,
bpRNA_RFAM_16551,0,TR0,
bpRNA_RFAM_27181,0,TR0,
bpRNA_RFAM_18801,0,TR0,
bpRNA_RFAM_2475,0,TR0,
bpRNA_RFAM_28156,0,TR0,
bpRNA_RFAM_12984,0,TR0,
bpRNA_RFAM_5262,0,TR0,
bpRNA_RFAM_4674,0,TR0,
bpRNA_RFAM_7022,0,TR0,
bpRNA_RFAM_38208,0,TR0,
bpRNA_RFAM_4797,0,TR0,
bpRNA_RFAM_1542,0,TR0,
bpRNA_CRW_35642,0,TR0,
bpRNA_RFAM_12996,0,TR0,
bpRNA_RFAM_6100,0,TR0,
bpRNA_RFAM_33549,0,TR0,
bpRNA_RFAM_22312,0,TR0,
bpRNA_RFAM_25507,0,TR0,
bpRNA_RFAM_24440,0,TR0,
bpRNA_RFAM_40976,0,TR0,
bpRNA_RFAM_5740,0,TR0,
bpRNA_RFAM_11563,0,TR0,
bpRNA_RFAM_11835,0,TR0,
bpRNA_RFAM_8240,0,TR0,
bpRNA_RFAM_24781,0,TR0,
bpRNA_RFAM_29826,0,TR0,
bpRNA_RFAM_3946,0,TR0,
bpRNA_RFAM_16385,0,TR0,
bpRNA_RFAM_41600,0,TR0,
bpRNA_RFAM_2300,0,TR0,
bpRNA_RFAM_19039,0,TR0,
bpRNA_RFAM_17506,0,TR0,
bpRNA_RFAM_20762,0,TR0,
bpRNA_RFAM_38984,0,TR0,
bpRNA_RFAM_33148,0,TR0,
bpRNA_RFAM_6780,0,TR0,
bpRNA_RFAM_26051,0,TR0,
bpRNA_RFAM_17627,0,TR0,
bpRNA_RFAM_24485,0,TR0,
bpRNA_RFAM_39013,0,TR0,
bpRNA_RFAM_8371,0,TR0,
bpRNA_RFAM_26456,0,TR0,
bpRNA_tmRNA_690,0,TR0,
bpRNA_RFAM_42567,0,TR0,
bpRNA_RFAM_15408,0,TR0,
bpRNA_RFAM_26886,0,TR0,
bpRNA_RFAM_40309,0,TR0,
bpRNA_RFAM_1885,0,TR0,
bpRNA_tmRNA_612,0,TR0,
bpRNA_RFAM_2750,0,TR0,
bpRNA_RFAM_20804,0,TR0,
bpRNA_RFAM_35214,0,TR0,
bpRNA_RFAM_11867,0,TR0,
bpRNA_tmRNA_596,0,TR0,
bpRNA_CRW_38405,0,TR0,
bpRNA_RFAM_2566,0,TR0,
bpRNA_RFAM_22131,0,TR0,
bpRNA_RFAM_32043,0,TR0,
bpRNA_RFAM_8535,0,TR0,
bpRNA_RFAM_9252,0,TR0,
bpRNA_tmRNA_51,0,TR0,
bpRNA_tmRNA_278,0,TR0,
bpRNA_RFAM_17571,0,TR0,
bpRNA_RFAM_21209,0,TR0,
bpRNA_RFAM_32178,0,TR0,
bpRNA_SPR_408,0,TR0,
bpRNA_RFAM_23042,0,TR0,
bpRNA_RFAM_37553,0,TR0,
bpRNA_SRP_139,0,TR0,
bpRNA_RFAM_17188,0,TR0,
bpRNA_CRW_19740,0,TR0,
bpRNA_RFAM_38176,0,TR0,
bpRNA_RFAM_26013,0,TR0,
bpRNA_RFAM_6531,0,TR0,
bpRNA_RFAM_12848,0,TR0,
bpRNA_RFAM_40637,0,TR0,
bpRNA_RFAM_23068,0,TR0,
bpRNA_RFAM_22508,0,TR0,
bpRNA_RFAM_38520,0,TR0,
bpRNA_RFAM_33634,0,TR0,
bpRNA_RFAM_12371,0,TR0,
bpRNA_RFAM_42294,0,TR0,
bpRNA_RFAM_22736,0,TR0,
bpRNA_RFAM_37677,0,TR0,
bpRNA_RFAM_31199,0,TR0,
bpRNA_RFAM_42571,0,TR0,
bpRNA_RFAM_1853,0,TR0,
bpRNA_RFAM_31926,0,TR0,
bpRNA_RFAM_1530,0,TR0,
bpRNA_RFAM_31838,0,TR0,
bpRNA_RFAM_13616,0,TR0,
bpRNA_RFAM_1604,0,TR0,
bpRNA_tmRNA_579,0,TR0,
bpRNA_RFAM_14036,0,TR0,
bpRNA_RFAM_1770,0,TR0,
bpRNA_RFAM_4382,0,TR0,
bpRNA_RFAM_27560,0,TR0,
bpRNA_RFAM_7736,0,TR0,
bpRNA_RFAM_38287,0,TR0,
bpRNA_SPR_478,0,TR0,
bpRNA_CRW_34653,0,TR0,
bpRNA_RFAM_13916,0,TR0,
bpRNA_RFAM_1292,0,TR0,
bpRNA_SRP_907,0,TR0,
bpRNA_RFAM_33783,0,TR0,
bpRNA_RFAM_36472,0,TR0,
bpRNA_RFAM_17783,0,TR0,
bpRNA_RFAM_26096,0,TR0,
bpRNA_RFAM_2339,0,TR0,
bpRNA_SRP_642,0,TR0,
bpRNA_RFAM_4812,0,TR0,
bpRNA_RFAM_14393,0,TR0,
bpRNA_RFAM_40247,0,TR0,
bpRNA_RFAM_32486,0,TR0,
bpRNA_CRW_52256,0,TR0,
bpRNA_RFAM_42327,0,TR0,
bpRNA_RFAM_6973,0,TR0,
bpRNA_RFAM_15165,0,TR0,
bpRNA_RFAM_13942,0,TR0,
bpRNA_RFAM_40195,0,TR0,
bpRNA_RFAM_780,0,TR0,
bpRNA_RFAM_10638,0,TR0,
bpRNA_RFAM_34154,0,TR0,
bpRNA_RFAM_29966,0,TR0,
bpRNA_RFAM_1286,0,TR0,
bpRNA_RFAM_31956,0,TR0,
bpRNA_RFAM_24962,0,TR0,
bpRNA_RFAM_29791,0,TR0,
bpRNA_RFAM_41677,0,TR0,
bpRNA_RFAM_36099,0,TR0,
bpRNA_RFAM_42647,0,TR0,
bpRNA_RFAM_24951,0,TR0,
bpRNA_RFAM_20038,0,TR0,
bpRNA_RFAM_30211,0,TR0,
bpRNA_RFAM_6066,0,TR0,
bpRNA_RFAM_7180,0,TR0,
bpRNA_RFAM_1577,0,TR0,
bpRNA_RFAM_38869,0,TR0,
bpRNA_RFAM_13974,0,TR0,
bpRNA_RFAM_18925,0,TR0,
bpRNA_RFAM_37322,0,TR0,
bpRNA_RFAM_10686,0,TR0,
bpRNA_RFAM_19178,0,TR0,
bpRNA_RFAM_35135,0,TR0,
bpRNA_RFAM_26997,0,TR0,
bpRNA_RFAM_21814,0,TR0,
bpRNA_RFAM_12952,0,TR0,
bpRNA_SRP_356,0,TR0,
bpRNA_RFAM_3074,0,TR0,
bpRNA_RFAM_37589,0,TR0,
bpRNA_CRW_19109,0,TR0,
bpRNA_RFAM_11774,0,TR0,
bpRNA_tmRNA_403,0,TR0,
bpRNA_RFAM_17433,0,TR0,
bpRNA_RFAM_21211,0,TR0,
bpRNA_RFAM_12161,0,TR0,
bpRNA_RFAM_32143,0,TR0,
bpRNA_RFAM_40764,0,TR0,
bpRNA_RFAM_14276,0,TR0,
bpRNA_RFAM_35621,0,TR0,
bpRNA_RFAM_35529,0,TR0,
bpRNA_RFAM_22970,0,TR0,
bpRNA_RFAM_16703,0,TR0,
bpRNA_RFAM_9258,0,TR0,
bpRNA_RFAM_17501,0,TR0,
bpRNA_RFAM_22991,0,TR0,
bpRNA_RFAM_34505,0,TR0,
bpRNA_RFAM_29773,0,TR0,
bpRNA_RFAM_42441,0,TR0,
bpRNA_RFAM_22915,0,TR0,
bpRNA_RFAM_22766,0,TR0,
bpRNA_RFAM_18678,0,TR0,
bpRNA_RFAM_18913,0,TR0,
bpRNA_RFAM_6065,0,TR0,
bpRNA_RFAM_12789,0,TR0,
bpRNA_CRW_35716,0,TR0,
bpRNA_RFAM_41686,0,TR0,
bpRNA_RFAM_7796,0,TR0,
bpRNA_RFAM_7290,0,TR0,
bpRNA_RFAM_37586,0,TR0,
bpRNA_RFAM_33536,0,TR0,
bpRNA_CRW_35791,0,TR0,
bpRNA_RFAM_915,0,TR0,
bpRNA_RFAM_18645,0,TR0,
bpRNA_RFAM_22369,0,TR0,
bpRNA_RFAM_34645,0,TR0,
bpRNA_RFAM_31649,0,TR0,
bpRNA_RFAM_23012,0,TR0,
bpRNA_RFAM_25640,0,TR0,
bpRNA_RFAM_9874,0,TR0,
bpRNA_RFAM_40549,0,TR0,
bpRNA_RFAM_11790,0,TR0,
bpRNA_RFAM_20839,0,TR0,
bpRNA_CRW_52975,0,TR0,
bpRNA_SRP_959,0,TR0,
bpRNA_RNP_176,0,TR0,
bpRNA_RFAM_7024,0,TR0,
bpRNA_RFAM_35383,0,TR0,
bpRNA_RFAM_37375,0,TR0,
bpRNA_RFAM_33126,0,TR0,
bpRNA_RFAM_21422,0,TR0,
bpRNA_RFAM_34935,0,TR0,
bpRNA_RFAM_26128,0,TR0,
bpRNA_RNP_25,0,TR0,
bpRNA_RFAM_41860,0,TR0,
bpRNA_RFAM_9037,0,TR0,
bpRNA_SRP_638,0,TR0,
bpRNA_RFAM_35718,0,TR0,
bpRNA_RFAM_22130,0,TR0,
bpRNA_RFAM_16320,0,TR0,
bpRNA_RFAM_43193,0,TR0,
bpRNA_RFAM_26261,0,TR0,
bpRNA_CRW_32574,0,TR0,
bpRNA_RFAM_21778,0,TR0,
bpRNA_RFAM_3857,0,TR0,
bpRNA_RFAM_8598,0,TR0,
bpRNA_RFAM_26379,0,TR0,
bpRNA_RFAM_29018,0,TR0,
bpRNA_RFAM_27153,0,TR0,
bpRNA_RFAM_26152,0,TR0,
bpRNA_RFAM_33618,0,TR0,
bpRNA_RFAM_26049,0,TR0,
bpRNA_RFAM_8519,0,TR0,
bpRNA_RFAM_28547,0,TR0,
bpRNA_RFAM_20636,0,TR0,
bpRNA_RFAM_22950,0,TR0,
bpRNA_RFAM_1857,0,TR0,
bpRNA_RFAM_41270,0,TR0,
bpRNA_RFAM_37821,0,TR0,
bpRNA_RFAM_7680,0,TR0,
bpRNA_RFAM_41835,0,TR0,
bpRNA_RFAM_23547,0,TR0,
bpRNA_SPR_83,0,TR0,
bpRNA_RFAM_34912,0,TR0,
bpRNA_RFAM_10755,0,TR0,
bpRNA_RFAM_10082,0,TR0,
bpRNA_RFAM_40838,0,TR0,
bpRNA_RFAM_6306,0,TR0,
bpRNA_RFAM_12208,0,TR0,
bpRNA_RFAM_781,0,TR0,
bpRNA_RFAM_1612,0,TR0,
bpRNA_RFAM_37776,0,TR0,
bpRNA_RFAM_40291,0,TR0,
bpRNA_RFAM_1884,0,TR0,
bpRNA_RFAM_1905,0,TR0,
bpRNA_RFAM_16652,0,TR0,
bpRNA_RFAM_41029,0,TR0,
bpRNA_RFAM_15290,0,TR0,
bpRNA_RFAM_37203,0,TR0,
bpRNA_RFAM_5978,0,TR0,
bpRNA_RFAM_2402,0,TR0,
bpRNA_RFAM_3719,0,TR0,
bpRNA_RFAM_41976,0,TR0,
bpRNA_RFAM_6394,0,TR0,
bpRNA_CRW_26878,0,TR0,
bpRNA_tmRNA_274,0,TR0,
bpRNA_RFAM_21895,0,TR0,
bpRNA_RFAM_42117,0,TR0,
bpRNA_RFAM_18037,0,TR0,
bpRNA_CRW_16548,0,TR0,
bpRNA_RFAM_19054,0,TR0,
bpRNA_RFAM_5812,0,TR0,
bpRNA_RFAM_28343,0,TR0,
bpRNA_RFAM_35004,0,TR0,
bpRNA_RNP_426,0,TR0,
bpRNA_RFAM_19009,0,TR0,
bpRNA_RFAM_22378,0,TR0,
bpRNA_RFAM_5052,0,TR0,
bpRNA_RFAM_124,0,TR0,
bpRNA_RFAM_30245,0,TR0,
bpRNA_RFAM_40306,0,TR0,
bpRNA_RFAM_36877,0,TR0,
bpRNA_RFAM_3,0,TR0,
bpRNA_RFAM_5438,0,TR0,
bpRNA_RFAM_36611,0,TR0,
bpRNA_RFAM_5873,0,TR0,
bpRNA_CRW_43939,0,TR0,
bpRNA_RFAM_22925,0,TR0,
bpRNA_RFAM_7891,0,TR0,
bpRNA_RFAM_10867,0,TR0,
bpRNA_RFAM_28330,0,TR0,
bpRNA_RFAM_24009,0,TR0,
bpRNA_RFAM_42819,0,TR0,
bpRNA_RFAM_3635,0,TR0,
bpRNA_RFAM_18789,0,TR0,
bpRNA_CRW_47927,0,TR0,
bpRNA_RFAM_39848,0,TR0,
bpRNA_RFAM_4093,0,TR0,
bpRNA_RFAM_11296,0,TR0,
bpRNA_RFAM_1307,0,TR0,
bpRNA_RFAM_26742,0,TR0,
bpRNA_RFAM_24662,0,TR0,
bpRNA_RFAM_26960,0,TR0,
bpRNA_RFAM_7195,0,TR0,
bpRNA_RFAM_12156,0,TR0,
bpRNA_RFAM_22346,0,TR0,
bpRNA_RFAM_18558,0,TR0,
bpRNA_RFAM_31777,0,TR0,
bpRNA_RFAM_7706,0,TR0,
bpRNA_RFAM_25295,0,TR0,
bpRNA_RFAM_38604,0,TR0,
bpRNA_RFAM_16468,0,TR0,
bpRNA_RFAM_34260,0,TR0,
bpRNA_RFAM_9284,0,TR0,
bpRNA_RFAM_41966,0,TR0,
bpRNA_RFAM_35732,0,TR0,
bpRNA_RFAM_18919,0,TR0,
bpRNA_RFAM_29065,0,TR0,
bpRNA_RFAM_9257,0,TR0,
bpRNA_RFAM_25418,0,TR0,
bpRNA_RFAM_13731,0,TR0,
bpRNA_RFAM_6920,0,TR0,
bpRNA_RFAM_13874,0,TR0,
bpRNA_RFAM_2324,0,TR0,
bpRNA_RFAM_16192,0,TR0,
bpRNA_RFAM_7832,0,TR0,
bpRNA_CRW_44446,0,TR0,
bpRNA_RFAM_4223,0,TR0,
bpRNA_RFAM_37560,0,TR0,
bpRNA_RFAM_15353,0,TR0,
bpRNA_RFAM_35480,0,TR0,
bpRNA_RFAM_5734,0,TR0,
bpRNA_RFAM_15935,0,TR0,
bpRNA_RFAM_36740,0,TR0,
bpRNA_RFAM_28296,0,TR0,
bpRNA_RFAM_38565,0,TR0,
bpRNA_RFAM_32222,0,TR0,
bpRNA_SRP_495,0,TR0,
bpRNA_CRW_41272,0,TR0,
bpRNA_RFAM_39654,0,TR0,
bpRNA_SRP_834,0,TR0,
bpRNA_RFAM_16348,0,TR0,
bpRNA_RFAM_4804,0,TR0,
bpRNA_RFAM_10607,0,TR0,
bpRNA_RFAM_3573,0,TR0,
bpRNA_RFAM_1634,0,TR0,
bpRNA_CRW_53490,0,TR0,
bpRNA_RFAM_15624,0,TR0,
bpRNA_RFAM_42822,0,TR0,
bpRNA_RFAM_2459,0,TR0,
bpRNA_RFAM_5268,0,TR0,
bpRNA_RFAM_28892,0,TR0,
bpRNA_CRW_32592,0,TR0,
bpRNA_RFAM_34510,0,TR0,
bpRNA_RFAM_42424,0,TR0,
bpRNA_RFAM_8094,0,TR0,
bpRNA_RFAM_31850,0,TR0,
bpRNA_RFAM_11052,0,TR0,
bpRNA_RFAM_20733,0,TR0,
bpRNA_SRP_457,0,TR0,
bpRNA_RFAM_9101,0,TR0,
bpRNA_RFAM_3126,0,TR0,
bpRNA_RFAM_10043,0,TR0,
bpRNA_RFAM_32163,0,TR0,
bpRNA_RFAM_9880,0,TR0,
bpRNA_tmRNA_678,0,TR0,
bpRNA_RFAM_21018,0,TR0,
bpRNA_RFAM_34324,0,TR0,
bpRNA_RFAM_28807,0,TR0,
bpRNA_RNP_324,0,TR0,
bpRNA_RFAM_27176,0,TR0,
bpRNA_RFAM_32977,0,TR0,
bpRNA_RFAM_14057,0,TR0,
bpRNA_RFAM_22706,0,TR0,
bpRNA_RFAM_8055,0,TR0,
bpRNA_RFAM_43235,0,TR0,
bpRNA_RFAM_41016,0,TR0,
bpRNA_RFAM_36727,0,TR0,
bpRNA_RFAM_38173,0,TR0,
bpRNA_RFAM_13311,0,TR0,
bpRNA_RFAM_30759,0,TR0,
bpRNA_RFAM_24520,0,TR0,
bpRNA_RFAM_7479,0,TR0,
bpRNA_RFAM_38974,0,TR0,
bpRNA_RFAM_26547,0,TR0,
bpRNA_RFAM_40283,0,TR0,
bpRNA_RFAM_21275,0,TR0,
bpRNA_RFAM_20996,0,TR0,
bpRNA_RFAM_25846,0,TR0,
bpRNA_RFAM_26451,0,TR0,
bpRNA_RFAM_16693,0,TR0,
bpRNA_RFAM_27421,0,TR0,
bpRNA_RFAM_14473,0,TR0,
bpRNA_RFAM_22450,0,TR0,
bpRNA_RFAM_27133,0,TR0,
bpRNA_RFAM_2789,0,TR0,
bpRNA_RFAM_28121,0,TR0,
bpRNA_RFAM_24305,0,TR0,
bpRNA_RFAM_27355,0,TR0,
bpRNA_RFAM_15325,0,TR0,
bpRNA_RFAM_20044,0,TR0,
bpRNA_RFAM_7141,0,TR0,
bpRNA_RFAM_18373,0,TR0,
bpRNA_RFAM_22277,0,TR0,
bpRNA_SRP_825,0,TR0,
bpRNA_RFAM_4942,0,TR0,
bpRNA_RFAM_37640,0,TR0,
bpRNA_RFAM_38359,0,TR0,
bpRNA_CRW_53914,0,TR0,
bpRNA_RFAM_38369,0,TR0,
bpRNA_RFAM_42490,0,TR0,
bpRNA_RFAM_37884,0,TR0,
bpRNA_RFAM_28529,0,TR0,
bpRNA_RFAM_17460,0,TR0,
bpRNA_RFAM_12223,0,TR0,
bpRNA_RFAM_6222,0,TR0,
bpRNA_SPR_474,0,TR0,
bpRNA_RFAM_22569,0,TR0,
bpRNA_RFAM_29262,0,TR0,
bpRNA_RFAM_12938,0,TR0,
bpRNA_RFAM_17404,0,TR0,
bpRNA_RFAM_37762,0,TR0,
bpRNA_RFAM_33380,0,TR0,
bpRNA_RFAM_38729,0,TR0,
bpRNA_RFAM_17239,0,TR0,
bpRNA_RFAM_12193,0,TR0,
bpRNA_RFAM_14412,0,TR0,
bpRNA_RFAM_26618,0,TR0,
bpRNA_RFAM_19097,0,TR0,
bpRNA_RFAM_42089,0,TR0,
bpRNA_SPR_406,0,TR0,
bpRNA_RFAM_38212,0,TR0,
bpRNA_RFAM_4841,0,TR0,
bpRNA_RFAM_37892,0,TR0,
bpRNA_CRW_41773,0,TR0,
bpRNA_RFAM_16648,0,TR0,
bpRNA_RFAM_42032,0,TR0,
bpRNA_RFAM_15696,0,TR0,
bpRNA_RFAM_7649,0,TR0,
bpRNA_RFAM_37327,0,TR0,
bpRNA_RFAM_1090,0,TR0,
bpRNA_RFAM_23964,0,TR0,
bpRNA_RFAM_19955,0,TR0,
bpRNA_RFAM_4756,0,TR0,
bpRNA_RFAM_13796,0,TR0,
bpRNA_RFAM_35794,0,TR0,
bpRNA_RFAM_9118,0,TR0,
bpRNA_RFAM_42116,0,TR0,
bpRNA_tmRNA_290,0,TR0,
bpRNA_RFAM_15930,0,TR0,
bpRNA_RFAM_3008,0,TR0,
bpRNA_RFAM_34034,0,TR0,
bpRNA_RNP_216,0,TR0,
bpRNA_CRW_36171,0,TR0,
bpRNA_CRW_24931,0,TR0,
bpRNA_RFAM_8199,0,TR0,
bpRNA_RFAM_36762,0,TR0,
bpRNA_RFAM_38270,0,TR0,
bpRNA_RFAM_41603,0,TR0,
bpRNA_RFAM_8595,0,TR0,
bpRNA_RFAM_24033,0,TR0,
bpRNA_CRW_54620,0,TR0,
bpRNA_RFAM_24764,0,TR0,
bpRNA_RFAM_24363,0,TR0,
bpRNA_RFAM_37858,0,TR0,
bpRNA_SPR_445,0,TR0,
bpRNA_RFAM_23919,0,TR0,
bpRNA_RFAM_34442,0,TR0,
bpRNA_RFAM_35849,0,TR0,
bpRNA_RFAM_5831,0,TR0,
bpRNA_RFAM_15489,0,TR0,
bpRNA_RFAM_12877,0,TR0,
bpRNA_RFAM_8617,0,TR0,
bpRNA_RFAM_42031,0,TR0,
bpRNA_RFAM_36516,0,TR0,
bpRNA_RFAM_22204,0,TR0,
bpRNA_RFAM_6411,0,TR0,
bpRNA_RFAM_7269,0,TR0,
bpRNA_RFAM_37149,0,TR0,
bpRNA_RFAM_24579,0,TR0,
bpRNA_RFAM_10796,0,TR0,
bpRNA_RFAM_25684,0,TR0,
bpRNA_RFAM_25722,0,TR0,
bpRNA_RFAM_26250,0,TR0,
bpRNA_SRP_547,0,TR0,
bpRNA_RFAM_33528,0,TR0,
bpRNA_RFAM_39005,0,TR0,
bpRNA_RFAM_40088,0,TR0,
bpRNA_RFAM_20450,0,TR0,
bpRNA_RFAM_7710,0,TR0,
bpRNA_RFAM_4081,0,TR0,
bpRNA_RFAM_28193,0,TR0,
bpRNA_RFAM_6367,0,TR0,
bpRNA_RFAM_19041,0,TR0,
bpRNA_RFAM_41756,0,TR0,
bpRNA_RFAM_17830,0,TR0,
bpRNA_RFAM_40426,0,TR0,
bpRNA_RFAM_35845,0,TR0,
bpRNA_RFAM_4573,0,TR0,
bpRNA_RFAM_34253,0,TR0,
bpRNA_RFAM_4635,0,TR0,
bpRNA_RFAM_2756,0,TR0,
bpRNA_SPR_37,0,TR0,
bpRNA_RNP_408,0,TR0,
bpRNA_RFAM_37210,0,TR0,
bpRNA_RFAM_19845,0,TR0,
bpRNA_RFAM_22633,0,TR0,
bpRNA_RFAM_28935,0,TR0,
bpRNA_RFAM_348,0,TR0,
bpRNA_RFAM_28200,0,TR0,
bpRNA_RFAM_38375,0,TR0,
bpRNA_RFAM_38292,0,TR0,
bpRNA_RFAM_38434,0,TR0,
bpRNA_RFAM_15962,0,TR0,
bpRNA_RFAM_27647,0,TR0,
bpRNA_RFAM_31918,0,TR0,
bpRNA_RFAM_14411,0,TR0,
bpRNA_RFAM_1450,0,TR0,
bpRNA_RFAM_6412,0,TR0,
bpRNA_RFAM_30675,0,TR0,
