partition,fold_number,id
train,0,tRNA_tdbD00007444
train,0,5S_rRNA_Bacteria_B06844
train,0,5S_rRNA_Bacteria_B04135
train,0,5S_rRNA_Eukaryota_E00271
train,0,tRNA_tdbD00005073
train,0,5S_rRNA_Bacteria_B02777
train,0,5S_rRNA_Eukaryota_E00516
train,0,5S_rRNA_Bacteria_B05984
train,0,5S_rRNA_Plastids_P00103
train,0,tRNA_tdbD00012076
train,0,RNaseP_yeast_nuclear_S.japonicus
train,0,tRNA_tdbD00002653
train,0,SRP_protozoan_Phyt.ramo._GSP-164328
train,0,5S_rRNA_Bacteria_B01131
train,0,5S_rRNA_Bacteria_B01634
train,0,tRNA_tdbD00010677
train,0,5S_rRNA_Bacteria_B04782
train,0,tRNA_tdbD00002937
train,0,5S_rRNA_Bacteria_B06574
train,0,5S_rRNA_Bacteria_B03733
train,0,5S_rRNA_Bacteria_B01768
train,0,tRNA_tdbD00009447
train,0,5S_rRNA_Bacteria_B05047
train,0,5S_rRNA_Bacteria_B04784
train,0,tRNA_tdbD00004836
train,0,tRNA_tdbD00007613
train,0,tRNA_tdbD00011136
train,0,5S_rRNA_Bacteria_B03472
train,0,5S_rRNA_Bacteria_B06607
train,0,tRNA_tdbD00008075
train,0,tRNA_tdbD00003921
train,0,tRNA_tdbD00010735
train,0,5S_rRNA_Bacteria_B02171
train,0,tRNA_tdbD00007705
train,0,SRP_protozoan_Toxo.gond._GSP-398031
train,0,tRNA_tdbD00001474
train,0,tRNA_tdbD00007704
train,0,tRNA_tdbD00011810
train,0,5S_rRNA_Bacteria_B00438
train,0,5S_rRNA_Bacteria_B05537
train,0,5S_rRNA_Bacteria_B03954
train,0,5S_rRNA_Bacteria_B03398
train,0,5S_rRNA_Bacteria_B05620
train,0,5S_rRNA_Bacteria_B03533
train,0,tRNA_tdbD00001811
train,0,5S_rRNA_Bacteria_B04550
train,0,tRNA_tdbD00010390
train,0,5S_rRNA_Bacteria_B02866
train,0,5S_rRNA_Plastids_P00037
train,0,tRNA_tdbD00007702
train,0,tRNA_tdbD00006995
train,0,tRNA_tdbD00011811
train,0,16S_rRNA_Bacilli_AY459331
train,0,5S_rRNA_Bacteria_B01318
train,0,tRNA_tdbD00000226
train,0,5S_rRNA_Eukaryota_E02366
train,0,tRNA_tdbD00005549
train,0,5S_rRNA_Bacteria_B02615
train,0,5S_rRNA_Eukaryota_E02194
train,0,tRNA_tdbD00008998
train,0,tRNA_tdbD00010302
train,0,SRP_animal_Oryc.cuni._AB021174
train,0,tRNA_tdbD00011665
train,0,tRNA_tdbD00011323
train,0,tRNA_tdbD00007212
train,0,tRNA_tdbD00005282
train,0,tRNA_tdbD00003796
train,0,tRNA_tdbD00008773
train,0,5S_rRNA_Eukaryota_E01783
train,0,5S_rRNA_Eukaryota_E00056
train,0,tRNA_tdbD00004612
train,0,tRNA_tdbD00003500
train,0,tRNA_tdbD00008478
train,0,5S_rRNA_Bacteria_B06970
train,0,5S_rRNA_Bacteria_B04391
train,0,tRNA_tdbD00004042
train,0,tRNA_tdbD00005629
train,0,tRNA_tdbD00002877
train,0,tRNA_tdbD00006952
train,0,tRNA_tdbD00011474
train,0,5S_rRNA_Bacteria_B05201
train,0,5S_rRNA_Eukaryota_E01777
train,0,5S_rRNA_Eukaryota_E02527
train,0,tRNA_tdbD00000672
train,0,5S_rRNA_Bacteria_B00499
train,0,tRNA_tdbD00003885
train,0,5S_rRNA_Bacteria_B00925
train,0,tRNA_tdbD00008747
train,0,5S_rRNA_Bacteria_B06457
train,0,5S_rRNA_Bacteria_B00836
train,0,5S_rRNA_Eukaryota_E01785
train,0,RNaseP_nuclear_S.unisporus
train,0,5S_rRNA_Plastids_P00220
train,0,5S_rRNA_Bacteria_B00166
train,0,tRNA_tdbD00009744
train,0,tRNA_tdbD00005647
train,0,5S_rRNA_Eukaryota_E02830
train,0,5S_rRNA_Plastids_P00366
train,0,5S_rRNA_Bacteria_B04317
train,0,tRNA_tdbD00011916
train,0,RNaseP_archaea_T.volcanum
train,0,5S_rRNA_Bacteria_B02955
train,0,tRNA_tdbD00001182
train,0,tRNA_tdbD00007454
train,0,5S_rRNA_Bacteria_B01877
train,0,tmRNA_Vibr.vuln._AE016795
train,0,5S_rRNA_Eukaryota_E01181
train,0,5S_rRNA_Bacteria_B02519
train,0,tRNA_tdbD00009450
train,0,tRNA_tdbD00009541
train,0,tRNA_tdbD00004099
train,0,5S_rRNA_Plastids_P00030
train,0,tRNA_tdbD00006711
train,0,5S_rRNA_Bacteria_B06671
train,0,tRNA_tdbD00010899
train,0,5S_rRNA_Bacteria_B03204
train,0,5S_rRNA_Bacteria_B03165
train,0,tRNA_tdbD00000403
train,0,5S_rRNA_Archaea_A00014
train,0,5S_rRNA_Bacteria_B04272
train,0,tRNA_tdbD00008928
train,0,5S_rRNA_Eukaryota_E01197
train,0,tRNA_tdbD00007466
train,0,tRNA_tdbD00005572
train,0,16S_rRNA_Actinobacteria_AY234430
train,0,tRNA_tdbD00002945
train,0,tRNA_tdbD00011875
train,0,tRNA_tdbD00010738
train,0,tRNA_tdbD00005582
train,0,tRNA_tdbD00003729
train,0,tRNA_tdbD00006701
train,0,5S_rRNA_Bacteria_B03593
train,0,16S_rRNA_Alphaproteobacteria_M55494
train,0,5S_rRNA_Eukaryota_E02448
train,0,tRNA_tdbD00007906
train,0,5S_rRNA_Bacteria_B06223
train,0,tRNA_tdbD00000518
train,0,tRNA_tdbD00007128
train,0,5S_rRNA_Eukaryota_E01631
train,0,5S_rRNA_Bacteria_B02704
train,0,5S_rRNA_Eukaryota_E00655
train,0,tRNA_tdbD00009168
train,0,5S_rRNA_Archaea_A00053
train,0,5S_rRNA_Bacteria_B06507
train,0,5S_rRNA_Eukaryota_E02840
train,0,5S_rRNA_Bacteria_B05199
train,0,5S_rRNA_Bacteria_B03441
train,0,tRNA_tdbD00006646
train,0,5S_rRNA_Bacteria_B03061
train,0,tRNA_tdbD00008233
train,0,tRNA_tdbD00007961
train,0,tRNA_tdbD00008433
train,0,5S_rRNA_Plastids_P00505
train,0,tRNA_tdbD00010927
train,0,5S_rRNA_Eukaryota_E02596
train,0,tRNA_tdbD00006918
train,0,tRNA_tdbD00012018
train,0,16S_rRNA_Bacilli_UNP00495
train,0,tRNA_tdbD00008359
train,0,5S_rRNA_Eukaryota_E00589
train,0,5S_rRNA_Bacteria_B05976
train,0,5S_rRNA_Bacteria_B00497
train,0,5S_rRNA_Bacteria_B03376
train,0,5S_rRNA_Bacteria_B02431
train,0,5S_rRNA_Bacteria_B04039
train,0,tRNA_tdbD00009984
train,0,5S_rRNA_Bacteria_B06809
train,0,5S_rRNA_Eukaryota_E00512
train,0,tRNA_tdbD00004927
train,0,tRNA_tdbD00005924
train,0,5S_rRNA_Eukaryota_E00436
train,0,5S_rRNA_Eukaryota_E00452
train,0,tRNA_tdbD00009173
train,0,5S_rRNA_Bacteria_B00514
train,0,16S_rRNA_Bacilli_AF429500
train,0,5S_rRNA_Bacteria_B03287
train,0,5S_rRNA_Bacteria_B07176
train,0,tRNA_tdbD00006212
train,0,5S_rRNA_Bacteria_B05719
train,0,16S_rRNA_Alphaproteobacteria_UNP00369
train,0,5S_rRNA_Bacteria_B05303
train,0,tRNA_tdbD00005989
train,0,tRNA_tdbD00008289
train,0,tRNA_tdbD00005990
train,0,5S_rRNA_Bacteria_B06545
train,0,5S_rRNA_Eukaryota_E02540
train,0,tRNA_tdbD00010518
train,0,16S_rRNA_Bacilli_AJ586353
train,0,tRNA_tdbD00006356
train,0,5S_rRNA_Plastids_P00171
train,0,tRNA_tdbD00009297
train,0,5S_rRNA_Bacteria_B06930
train,0,tRNA_tdbD00011643
train,0,tRNA_tdbD00011125
train,0,RNaseP_a_bacterial_S.typhimurium
train,0,5S_rRNA_Bacteria_B02573
train,0,5S_rRNA_Bacteria_B00333
train,0,tRNA_tdbD00011678
train,0,tRNA_tdbD00008074
train,0,5S_rRNA_Bacteria_B04282
train,0,5S_rRNA_Bacteria_B06134
train,0,5S_rRNA_Bacteria_B00691
train,0,16S_rRNA_Actinobacteria_Z46885
train,0,5S_rRNA_Archaea_A00239
train,0,tRNA_tdbD00009018
train,0,5S_rRNA_Bacteria_B03515
train,0,tRNA_tdbD00009105
train,0,5S_rRNA_Bacteria_B01924
train,0,5S_rRNA_Eukaryota_E00273
train,0,5S_rRNA_Eukaryota_E00876
train,0,tRNA_tdbD00010485
train,0,tRNA_tdbD00009982
train,0,tRNA_tdbD00009828
train,0,5S_rRNA_Bacteria_B01168
train,0,5S_rRNA_Bacteria_B01305
train,0,tRNA_tdbD00007014
train,0,5S_rRNA_Bacteria_B04054
train,0,tRNA_tdbD00004055
train,0,5S_rRNA_Bacteria_B01139
train,0,5S_rRNA_Bacteria_B00277
train,0,5S_rRNA_Eukaryota_E02141
train,0,tRNA_tdbD00011638
train,0,tRNA_tdbD00010997
train,0,tRNA_tdbD00008338
train,0,tRNA_tdbD00005117
train,0,tRNA_tdbD00001469
train,0,tRNA_tdbD00002615
train,0,5S_rRNA_Bacteria_B02836
train,0,5S_rRNA_Plastids_P00162
train,0,5S_rRNA_Bacteria_B05013
train,0,5S_rRNA_Plastids_P00019
train,0,tRNA_tdbD00006214
train,0,tRNA_tdbD00011590
train,0,16S_rRNA_Bacilli_AY170459
train,0,tRNA_tdbD00004164
train,0,5S_rRNA_Eukaryota_E00739
train,0,5S_rRNA_Bacteria_B04151
train,0,tRNA_tdbD00002083
train,0,tRNA_tdbD00003902
train,0,tRNA_tdbD00003112
train,0,tRNA_tdbD00007636
train,0,5S_rRNA_Bacteria_B02574
train,0,tRNA_tdbD00010750
train,0,tRNA_tdbD00010914
train,0,5S_rRNA_Bacteria_B04818
train,0,tRNA_tdbD00007685
train,0,5S_rRNA_Eukaryota_E00802
train,0,5S_rRNA_Bacteria_B06461
train,0,tRNA_tdbD00009250
train,0,tRNA_tdbD00006586
train,0,5S_rRNA_Bacteria_B05529
train,0,tmRNA_Trop.whip._BX251411
train,0,5S_rRNA_Bacteria_B04449
train,0,tRNA_tdbD00005704
train,0,tRNA_tdbD00003866
train,0,tRNA_tdbD00007123
train,0,tRNA_tdbD00009451
train,0,tRNA_tdbD00011650
train,0,5S_rRNA_Bacteria_B02342
train,0,5S_rRNA_Bacteria_B05692
train,0,tRNA_tdbD00005663
train,0,5S_rRNA_Bacteria_B06818
train,0,tmRNA_Lact.plan._AL935259
train,0,5S_rRNA_Archaea_A00314
train,0,5S_rRNA_Eukaryota_E00407
train,0,5S_rRNA_Bacteria_B01618
train,0,tRNA_tdbD00010143
train,0,tRNA_tdbD00002440
train,0,tRNA_tdbD00010337
train,0,tRNA_tdbD00009661
train,0,5S_rRNA_Bacteria_B06819
train,0,5S_rRNA_Bacteria_B01894
train,0,5S_rRNA_Bacteria_B04351
train,0,tRNA_tdbD00002081
train,0,5S_rRNA_Eukaryota_E02047
train,0,5S_rRNA_Bacteria_B06841
train,0,tRNA_tdbD00004302
train,0,5S_rRNA_Bacteria_B06758
train,0,tRNA_tdbD00011377
train,0,5S_rRNA_Plastids_P00707
train,0,5S_rRNA_Bacteria_B06987
train,0,5S_rRNA_Bacteria_B04144
train,0,SRP_animal_Spra.loph._GSP-51541
train,0,5S_rRNA_Eukaryota_E00400
train,0,5S_rRNA_Bacteria_B01169
train,0,tRNA_tdbD00005378
train,0,5S_rRNA_Bacteria_B06403
train,0,tRNA_tdbD00007056
train,0,5S_rRNA_Mitochondria_M00013
train,0,5S_rRNA_Eukaryota_E01814
train,0,5S_rRNA_Eukaryota_E01738
train,0,5S_rRNA_Eukaryota_E00865
train,0,5S_rRNA_Bacteria_B06232
train,0,tRNA_tdbD00011317
train,0,5S_rRNA_Bacteria_B02841
train,0,16S_rRNA_Alphaproteobacteria_U12910
train,0,tRNA_tdbD00006800
train,0,tRNA_tdbD00008493
train,0,5S_rRNA_Bacteria_B01654
train,0,5S_rRNA_Bacteria_B05167
train,0,tRNA_tdbD00004670
train,0,tRNA_tdbD00010005
train,0,tRNA_tdbD00006337
train,0,tRNA_tdbD00008677
train,0,tmRNA_Nost.spec._BA000019
train,0,5S_rRNA_Bacteria_B05457
train,0,5S_rRNA_Bacteria_B06108
train,0,tmRNA_Salm.ente._TRW-321314
train,0,5S_rRNA_Bacteria_B03285
train,0,5S_rRNA_Plastids_P00703
train,0,tRNA_tdbD00011417
train,0,SRP_plant_Zea.mays._CF974802
train,0,5S_rRNA_Eukaryota_E02363
train,0,SRP_long_bacterial_Clos.diff._AM180355
train,0,5S_rRNA_Plastids_P00339
train,0,5S_rRNA_Bacteria_B05070
train,0,tRNA_tdbD00004779
train,0,tRNA_tdbD00009138
train,0,5S_rRNA_Bacteria_B03332
train,0,tmRNA_uncu.bact._TRW-80840-1
train,0,5S_rRNA_Eukaryota_E01626
train,0,5S_rRNA_Bacteria_B04510
train,0,tRNA_tdbD00006710
train,0,tRNA_tdbD00007516
train,0,5S_rRNA_Bacteria_B06724
train,0,5S_rRNA_Eukaryota_E01144
train,0,5S_rRNA_Bacteria_B00164
train,0,16S_rRNA_Alphaproteobacteria_DQ122262
train,0,5S_rRNA_Bacteria_B02340
train,0,tRNA_tdbD00008902
train,0,5S_rRNA_Bacteria_B05092
train,0,5S_rRNA_Bacteria_B01529
train,0,tRNA_tdbD00007993
train,0,5S_rRNA_Plastids_P00059
train,0,5S_rRNA_Bacteria_B06640
train,0,tRNA_tdbD00003965
train,0,tRNA_tdbD00001556
train,0,5S_rRNA_Bacteria_B00604
train,0,5S_rRNA_Bacteria_B05911
train,0,5S_rRNA_Bacteria_B06747
train,0,5S_rRNA_Bacteria_B04405
train,0,5S_rRNA_Bacteria_B01695
train,0,5S_rRNA_Eukaryota_E02641
train,0,5S_rRNA_Bacteria_B02234
train,0,tRNA_tdbD00008403
train,0,5S_rRNA_Bacteria_B01391
train,0,5S_rRNA_Eukaryota_E00073
train,0,tRNA_tdbD00000535
train,0,tRNA_tdbD00006078
train,0,tRNA_tdbD00004471
train,0,tRNA_tdbD00010885
train,0,SRP_animal_Dros.will._GSP-7260
train,0,tRNA_tdbD00009887
train,0,tRNA_tdbD00010085
train,0,tRNA_tdbD00002912
train,0,5S_rRNA_Bacteria_B01746
train,0,5S_rRNA_Eukaryota_E02114
train,0,tRNA_tdbD00010322
train,0,SRP_protozoan_Tryp.bruc._X57047
train,0,tRNA_tdbD00006268
train,0,5S_rRNA_Plastids_P00214
train,0,tRNA_tdbD00010273
train,0,16S_rRNA_Bacilli_AJ841892
train,0,5S_rRNA_Bacteria_B03228
train,0,tRNA_tdbD00007745
train,0,5S_rRNA_Eukaryota_E01081
train,0,5S_rRNA_Bacteria_B02121
train,0,tRNA_tdbD00003709
train,0,5S_rRNA_Bacteria_B04540
train,0,5S_rRNA_Archaea_A00244
train,0,tRNA_tdbD00006591
train,0,5S_rRNA_Plastids_P00484
train,0,tRNA_tdbD00002616
train,0,5S_rRNA_Eukaryota_E01944
train,0,tmRNA_Cory.diph._BX248356
train,0,tmRNA_Ocea.ihey._BA000028
train,0,5S_rRNA_Eukaryota_E02395
train,0,5S_rRNA_Bacteria_B01241
train,0,tRNA_tdbD00009597
train,0,5S_rRNA_Bacteria_B00026
train,0,16S_rRNA_Bacilli_AY126191
train,0,5S_rRNA_Bacteria_B03490
train,0,SRP_animal_Batr.dend._GSP-403673
train,0,5S_rRNA_Plastids_P00094
train,0,5S_rRNA_Eukaryota_E01585
train,0,tmRNA_Borr.gari._CP000013
train,0,16S_rRNA_Bacilli_DQ056339
train,0,tRNA_tdbD00005026
train,0,tRNA_tdbD00009246
train,0,tRNA_tdbD00005068
train,0,tRNA_tdbD00000256
train,0,5S_rRNA_Bacteria_B05292
train,0,tRNA_tdbD00004803
train,0,5S_rRNA_Eukaryota_E01791
train,0,5S_rRNA_Plastids_P00608
train,0,tRNA_tdbD00008073
train,0,tRNA_tdbD00005232
train,0,tRNA_tdbD00012048
train,0,5S_rRNA_Archaea_A00069
train,0,5S_rRNA_Eukaryota_E02103
train,0,5S_rRNA_Bacteria_B05190
train,0,5S_rRNA_Bacteria_B06885
train,0,tRNA_tdbD00004068
train,0,5S_rRNA_Bacteria_B02174
train,0,5S_rRNA_Eukaryota_E01411
train,0,tRNA_tdbD00008317
train,0,tRNA_tdbD00008010
train,0,5S_rRNA_Archaea_A00063
train,0,5S_rRNA_Bacteria_B03357
train,0,tRNA_tdbD00004645
train,0,5S_rRNA_Bacteria_B07272
train,0,tRNA_tdbD00011130
train,0,tRNA_tdbD00006707
train,0,5S_rRNA_Eukaryota_E01346
train,0,5S_rRNA_Bacteria_B04601
train,0,5S_rRNA_Bacteria_B00271
train,0,5S_rRNA_Eukaryota_E01133
train,0,tRNA_tdbD00012025
train,0,tRNA_tdbD00008300
train,0,5S_rRNA_Eukaryota_E01540
train,0,tRNA_tdbD00009700
train,0,5S_rRNA_Bacteria_B02848
train,0,tRNA_tdbD00011842
train,0,5S_rRNA_Bacteria_B03502
train,0,5S_rRNA_Bacteria_B05188
train,0,SRP_plant_Popu.trem._DN489028
train,0,5S_rRNA_Bacteria_B03406
train,0,5S_rRNA_Bacteria_B02638
train,0,5S_rRNA_Eukaryota_E01731
train,0,tRNA_tdbD00010592
train,0,5S_rRNA_Bacteria_B02179
train,0,tRNA_tdbD00004948
train,0,5S_rRNA_Eukaryota_E00849
train,0,5S_rRNA_Bacteria_B05908
train,0,5S_rRNA_Eukaryota_E01117
train,0,tRNA_tdbD00006253
train,0,tRNA_tdbD00003771
train,0,tRNA_tdbD00000532
train,0,5S_rRNA_Bacteria_B07046
train,0,tRNA_tdbD00004722
train,0,5S_rRNA_Bacteria_B07044
train,0,5S_rRNA_Bacteria_B05712
train,0,SRP_protozoan_Enta.disp._GSP-370354
train,0,5S_rRNA_Eukaryota_E00211
train,0,5S_rRNA_Eukaryota_E00495
train,0,tRNA_tdbD00009016
train,0,5S_rRNA_Bacteria_B00448
train,0,tmRNA_Bord.bron._TRW-257310
train,0,5S_rRNA_Plastids_P00129
train,0,tRNA_tdbD00011407
train,0,tRNA_tdbD00010126
train,0,tRNA_tdbD00003974
train,0,tRNA_tdbD00002381
train,0,SRP_protozoan_Leis.infa._AY781792
train,0,5S_rRNA_Bacteria_B04384
train,0,tRNA_tdbD00010742
train,0,5S_rRNA_Bacteria_B02812
train,0,5S_rRNA_Eukaryota_E01489
train,0,tRNA_tdbD00006046
train,0,telomerase_AF147806.247-692
train,0,5S_rRNA_Eukaryota_E02645
train,0,tRNA_tdbD00000661
train,0,tRNA_tdbD00007436
train,0,5S_rRNA_Bacteria_B03679
train,0,tRNA_tdbD00007472
train,0,tRNA_tdbD00010354
train,0,tRNA_tdbD00006938
train,0,5S_rRNA_Eukaryota_E01850
train,0,16S_rRNA_Alphaproteobacteria_M55233
train,0,5S_rRNA_Bacteria_B04769
train,0,5S_rRNA_Eukaryota_E01910
train,0,5S_rRNA_Eukaryota_E00649
train,0,5S_rRNA_Bacteria_B01503
train,0,tRNA_tdbD00003988
train,0,tRNA_tdbD00005414
train,0,tRNA_tdbD00011448
train,0,tRNA_tdbD00000971
train,0,5S_rRNA_Bacteria_B02060
train,0,5S_rRNA_Bacteria_B04327
train,0,5S_rRNA_Eukaryota_E02358
train,0,5S_rRNA_Eukaryota_E00851
train,0,5S_rRNA_Bacteria_B04780
train,0,SRP_protozoan_Tetr.ther._X56981
train,0,tRNA_tdbD00004144
train,0,5S_rRNA_Plastids_P00247
train,0,5S_rRNA_Eukaryota_E00573
train,0,16S_rRNA_Aquifcae_DQ398801
train,0,tRNA_tdbD00005860
train,0,tRNA_tdbD00004993
train,0,5S_rRNA_Bacteria_B03180
train,0,tRNA_tdbD00010876
train,0,5S_rRNA_Bacteria_B04426
train,0,tRNA_tdbD00004277
train,0,tmRNA_Myco.hyop._TRW-262719
train,0,tRNA_tdbD00009848
train,0,tRNA_tdbD00010119
train,0,tRNA_tdbD00006828
train,0,5S_rRNA_Archaea_A00293
train,0,tRNA_tdbD00004980
train,0,5S_rRNA_Plastids_P00706
train,0,5S_rRNA_Bacteria_B04334
train,0,5S_rRNA_Bacteria_B02324
train,0,5S_rRNA_Bacteria_B06795
train,0,tRNA_tdbD00006590
train,0,5S_rRNA_Bacteria_B05147
train,0,5S_rRNA_Bacteria_B03474
train,0,tRNA_tdbD00004080
train,0,16S_rRNA_Bacilli_AJ586371
train,0,SRP_animal_Caen.rema._GSP-31234
train,0,tRNA_tdbD00004220
train,0,tRNA_tdbD00006224
train,0,5S_rRNA_Bacteria_B03161
train,0,tRNA_tdbD00012009
train,0,5S_rRNA_Bacteria_B01900
train,0,tRNA_tdbD00010687
train,0,tRNA_tdbD00006272
train,0,5S_rRNA_Bacteria_B04612
train,0,5S_rRNA_Eukaryota_E01060
train,0,tRNA_tdbD00010217
train,0,5S_rRNA_Bacteria_B04525
train,0,5S_rRNA_Bacteria_B03534
train,0,5S_rRNA_Archaea_A00127
train,0,tRNA_tdbD00011068
train,0,5S_rRNA_Bacteria_B04723
train,0,tRNA_tdbD00005544
train,0,tRNA_tdbD00011537
train,0,5S_rRNA_Eukaryota_E00944
train,0,5S_rRNA_Bacteria_B06234
train,0,16S_rRNA_Bacilli_AY673419
train,0,5S_rRNA_Bacteria_B03176
train,0,5S_rRNA_Bacteria_B00958
train,0,tRNA_tdbD00003984
train,0,5S_rRNA_Bacteria_B03831
train,0,tRNA_tdbD00011397
train,0,5S_rRNA_Eukaryota_E00339
train,0,5S_rRNA_Bacteria_B00168
train,0,tRNA_tdbD00008852
train,0,5S_rRNA_Bacteria_B06842
train,0,tRNA_tdbD00006872
train,0,5S_rRNA_Eukaryota_E02167
train,0,5S_rRNA_Bacteria_B01644
train,0,5S_rRNA_Bacteria_B04690
train,0,5S_rRNA_Eukaryota_E02834
train,0,5S_rRNA_Plastids_P00649
train,0,tRNA_tdbD00003241
train,0,5S_rRNA_Bacteria_B04594
train,0,tRNA_tdbD00010998
train,0,tRNA_tdbD00010300
train,0,5S_rRNA_Bacteria_B07299
train,0,5S_rRNA_Bacteria_B01344
train,0,tRNA_tdbD00000521
train,0,5S_rRNA_Plastids_P00153
train,0,tRNA_tdbD00003705
train,0,tRNA_tdbD00007752
train,0,tRNA_tdbD00008780
train,0,tRNA_tdbD00007126
train,0,5S_rRNA_Eukaryota_E00745
train,0,5S_rRNA_Bacteria_B02902
train,0,5S_rRNA_Bacteria_B03567
train,0,5S_rRNA_Bacteria_B05514
train,0,tRNA_tdbD00010870
train,0,5S_rRNA_Plastids_P00768
train,0,5S_rRNA_Bacteria_B04714
train,0,5S_rRNA_Eukaryota_E00025
train,0,5S_rRNA_Bacteria_B00476
train,0,5S_rRNA_Bacteria_B04659
train,0,tRNA_tdbD00008039
train,0,5S_rRNA_Bacteria_B00302
train,0,5S_rRNA_Bacteria_B03628
train,0,tRNA_tdbD00005404
train,0,5S_rRNA_Archaea_A00307
train,0,5S_rRNA_Plastids_P00291
train,0,5S_rRNA_Bacteria_B07121
train,0,5S_rRNA_Eukaryota_E00246
train,0,tRNA_tdbD00007658
train,0,tRNA_tdbD00005154
train,0,SRP_long_bacterial_List.wels._AM263198
train,0,5S_rRNA_Bacteria_B02646
train,0,tRNA_tdbD00004872
train,0,5S_rRNA_Bacteria_B05438
train,0,5S_rRNA_Plastids_P00301
train,0,tRNA_tdbD00005331
train,0,5S_rRNA_Bacteria_B01204
train,0,5S_rRNA_Bacteria_B04022
train,0,5S_rRNA_Eukaryota_E01075
train,0,5S_rRNA_Bacteria_B04393
train,0,tRNA_tdbD00008845
train,0,tRNA_tdbD00008339
train,0,tRNA_tdbD00007488
train,0,5S_rRNA_Eukaryota_E00929
train,0,tRNA_tdbD00006697
train,0,16S_rRNA_Alphaproteobacteria_DQ195906
train,0,5S_rRNA_Bacteria_B03620
train,0,5S_rRNA_Bacteria_B05882
train,0,5S_rRNA_Eukaryota_E00482
train,0,5S_rRNA_Eukaryota_E01872
train,0,5S_rRNA_Eukaryota_E01970
train,0,tRNA_tdbD00009645
train,0,5S_rRNA_Bacteria_B04848
train,0,5S_rRNA_Bacteria_B03709
train,0,5S_rRNA_Bacteria_B01861
train,0,5S_rRNA_Plastids_P00211
train,0,5S_rRNA_Bacteria_B03370
train,0,tRNA_tdbD00004799
train,0,5S_rRNA_Eukaryota_E00101
train,0,5S_rRNA_Bacteria_B07056
train,0,tmRNA_Ther.teng._AE013063
train,0,tRNA_tdbD00006750
train,0,5S_rRNA_Bacteria_B01251
train,0,tRNA_tdbD00010733
train,0,SRP_plant_Bras.napu._EE411027
train,0,tRNA_tdbD00006728
train,0,tRNA_tdbD00006154
train,0,16S_rRNA_Bacilli_L38655
train,0,16S_rRNA_Bacilli_DQ118676
train,0,tRNA_tdbD00007594
train,0,tRNA_tdbD00004013
train,0,16S_rRNA_Bacilli_AY826648
train,0,tRNA_tdbD00010047
train,0,5S_rRNA_Eukaryota_E01426
train,0,tRNA_tdbD00008776
train,0,16S_rRNA_Alphaproteobacteria_U12906
train,0,tRNA_tdbD00004970
train,0,5S_rRNA_Bacteria_B05612
train,0,5S_rRNA_Bacteria_B05740
train,0,tRNA_tdbD00002947
train,0,tRNA_tdbD00004136
train,0,5S_rRNA_Eukaryota_E01549
train,0,5S_rRNA_Bacteria_B05019
train,0,5S_rRNA_Eukaryota_E02646
train,0,5S_rRNA_Bacteria_B00918
train,0,5S_rRNA_Eukaryota_E00985
train,0,tRNA_tdbD00000014
train,0,tRNA_tdbD00006714
train,0,5S_rRNA_Bacteria_B05140
train,0,5S_rRNA_Eukaryota_E00409
train,0,5S_rRNA_Bacteria_B06361
train,0,5S_rRNA_Bacteria_B03483
train,0,tRNA_tdbD00010573
train,0,SRP_fungal_Cand.dubl._GSP-42374
train,0,16S_rRNA_Alphaproteobacteria_U04715
train,0,tRNA_tdbD00008089
train,0,tRNA_tdbD00000531
train,0,5S_rRNA_Eukaryota_E02744
train,0,5S_rRNA_Bacteria_B03861
train,0,16S_rRNA_Alphaproteobacteria_M55489
train,0,5S_rRNA_Bacteria_B00443
train,0,5S_rRNA_Bacteria_B02969
train,0,tRNA_tdbD00008978
train,0,tRNA_tdbD00009158
train,0,tRNA_tdbD00006370
train,0,5S_rRNA_Bacteria_B03465
train,0,5S_rRNA_Bacteria_B05917
train,0,5S_rRNA_Bacteria_B03378
train,0,5S_rRNA_Bacteria_B06697
train,0,5S_rRNA_Bacteria_B00254
train,0,5S_rRNA_Bacteria_B06221
train,0,tRNA_tdbD00003911
train,0,tRNA_tdbD00005402
train,0,5S_rRNA_Eukaryota_E01810
train,0,16S_rRNA_Actinobacteria_AY231638
train,0,5S_rRNA_Bacteria_B02218
train,0,5S_rRNA_Bacteria_B06329
train,0,RNaseP_a_bacterial_N.plantarum
train,0,5S_rRNA_Bacteria_B00730
train,0,tRNA_tdbD00001488
train,0,tRNA_tdbD00007013
train,0,5S_rRNA_Bacteria_B06144
train,0,5S_rRNA_Bacteria_B02031
train,0,5S_rRNA_Eukaryota_E02018
train,0,tRNA_tdbD00006388
train,0,5S_rRNA_Archaea_A00009
train,0,5S_rRNA_Eukaryota_E01006
train,0,tRNA_tdbD00011405
train,0,16S_rRNA_Alphaproteobacteria_UNP00387
train,0,tRNA_tdbD00001555
train,0,5S_rRNA_Bacteria_B02099
train,0,tRNA_tdbD00002280
train,0,5S_rRNA_Bacteria_B00580
train,0,tRNA_tdbD00003903
train,0,tRNA_tdbD00004553
train,0,5S_rRNA_Archaea_A00199
train,0,tRNA_tdbD00006359
train,0,5S_rRNA_Bacteria_B02617
train,0,5S_rRNA_Bacteria_B03093
train,0,5S_rRNA_Bacteria_B02088
train,0,16S_rRNA_Bacilli_X89895
train,0,5S_rRNA_Bacteria_B04587
train,0,16S_rRNA_Bacilli_AJ841850
